,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
935,codec/src/main/java/io/netty/handler/codec/serialization/SoftReferenceMap.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,6,3,10,0
936,codec/src/main/java/io/netty/handler/codec/serialization/SwitchableInputStream.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,4,3,46,0
937,codec/src/main/java/io/netty/handler/codec/serialization/WeakReferenceMap.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,6,3,10,0
938,codec/src/main/java/io/netty/handler/codec/serialization/package-info.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,7,0
939,codec/src/main/java/io/netty/handler/codec/string/StringDecoder.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,19,3,106,1
940,codec/src/main/java/io/netty/handler/codec/string/StringEncoder.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,25,3,277,0
941,codec/src/main/java/io/netty/handler/codec/string/package-info.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,5,2,8,0
942,codec/src/main/java/io/netty/handler/codec/xml/XmlFrameDecoder.java,['Norman Maurer' 'Mirko Caserta' 'Trustin Lee'],80.33333333333333,0.3230760618746516,0.6991698136174707,0.02422548012114849,0.31260555568059445,0.08976431686912734,0.03382412099159391,2,4,3,281,1
943,codec/src/main/java/io/netty/handler/codec/xml/package-info.java,['Mirko Caserta'],1.0,0.0,0.4594594594594595,0.0,0.02677987327232906,0.0019371929757196734,0.0028975535950207906,0,1,1,20,0
944,codec/src/test/java/io/netty/handler/codec/ByteToMessageCodecTest.java,['Norman Maurer'],114.0,0.4198543002787072,0.7927461139896373,0.03927961496662009,0.44469192286085296,0.12455163422379928,0.048115967064917886,1,1,1,62,0
945,codec/src/test/java/io/netty/handler/codec/ByteToMessageDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Vladimir Schafer'],80.66666666666667,0.3230760618746516,0.7100037987279831,0.3575588134544818,0.3211177017388078,0.09007381202800432,0.03474512635588981,2,7,3,218,0
946,codec/src/test/java/io/netty/handler/codec/DefaultBinaryHeadersTest.java,['Jakob Buchgraber' 'Scott Mitchell'],16.0,0.016084960289681656,0.5242738954409435,0.4221014492753623,0.10925962618992012,0.01618405346269161,0.011821863133514571,0,3,2,895,0
947,codec/src/test/java/io/netty/handler/codec/DefaultTextHeadersTest.java,['Jakob Buchgraber' 'Daniel Bevenius'],11.0,0.00877864908760162,0.5151748767076696,0.4775641025641026,0.09463056491927742,0.011369435809007995,0.01023898457986439,0,2,2,364,0
948,codec/src/test/java/io/netty/handler/codec/DelimiterBasedFrameDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Prajwal Tuladhar' 'Jestan Nirojan'],69.0,0.2445713366250003,0.6691955939397873,0.2558538391549008,0.2921429126264496,0.07554691766332113,0.031610016775436664,2,6,4,236,0
949,codec/src/test/java/io/netty/handler/codec/LengthFieldBasedFrameDecoderTest.java,['Trustin Lee' 'Norman Maurer'],120.0,0.4846140928119774,0.8190249906964762,0.03633822018172274,0.4555183968847271,0.13367787881583118,0.04928740468988047,2,3,2,93,0
950,codec/src/test/java/io/netty/handler/codec/LineBasedFrameDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Prajwal Tuladhar'],82.33333333333333,0.3231286170097661,0.7126833271309841,0.2623207182163866,0.3279996521051833,0.09166415342389217,0.035489757849770084,2,5,3,161,0
951,codec/src/test/java/io/netty/handler/codec/MessageToMessageEncoderTest.java,['Norman Maurer'],114.0,0.4198543002787072,0.7927461139896373,0.03927961496662009,0.44469192286085296,0.12455163422379928,0.048115967064917886,1,1,1,40,0
952,codec/src/test/java/io/netty/handler/codec/ReplayingDecoderBufferTest.java,['Norman Maurer' 'Prajwal Tuladhar' 'Trustin Lee' 'Jestan Nirojan'],69.0,0.2445713366250003,0.6691955939397873,0.2558538391549008,0.2921429126264496,0.07554691766332113,0.031610016775436664,2,9,4,236,0
953,codec/src/test/java/io/netty/handler/codec/ReplayingDecoderByteBufTest.java,['Norman Maurer'],114.0,0.4198543002787072,0.7927461139896373,0.03927961496662009,0.44469192286085296,0.12455163422379928,0.048115967064917886,1,1,1,8,0
954,codec/src/test/java/io/netty/handler/codec/ReplayingDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,27,3,349,0
955,codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayDecoderTest.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,15,2,111,0
956,codec/src/test/java/io/netty/handler/codec/bytes/ByteArrayEncoderTest.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,17,3,129,0
957,codec/src/test/java/io/netty/handler/codec/compression/AbstractCompressionTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,1,1,38,0
